template_id,judge_template_id,debate_template_id,debate_id,side_swap_group_id,topic_id,proposition_text,model_pro,model_con,debate_protocol_fingerprint,side_swap,judge_model,judge_family,judge_protocol_fingerprint,presented_side_a_source,presented_side_b_source,winner_presented,winner_side,winner_model,signed_margin_presented,signed_margin,normalized_signed_margin,legacy_tie_band_applied,judge_margin_scale_factor,judge_margin_calibration_status,judge_margin_calibration_sample_count,judge_margin_calibration_judge_median_abs_margin,judge_margin_calibration_global_median_abs_margin,margin,confidence,entertainment_value,reasoning,notable_rebuttals,parse_ok,parse_warning,prompt_missing,prompt_side_mapping_source,argument_strength_a,argument_strength_b,argument_strength_con,argument_strength_pro,grounding_and_epistemic_discipline_a,grounding_and_epistemic_discipline_b,grounding_and_epistemic_discipline_con,grounding_and_epistemic_discipline_pro,originality_of_argument_a,originality_of_argument_b,originality_of_argument_con,originality_of_argument_pro,rebuttal_quality_a,rebuttal_quality_b,rebuttal_quality_con,rebuttal_quality_pro,rhetorical_effectiveness_a,rhetorical_effectiveness_b,rhetorical_effectiveness_con,rhetorical_effectiveness_pro,source_judge_template_id,source_template_id
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0004__glm-5-3-high__claude-opus-5-high__s1__tpl_placement_active_20260813a,prop_0004__claude-opus-5-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0004,Advanced economies should legally redefine the standard full-time workweek to four days with no reduction in base pay for most full-time employees.,glm-5-3-high,claude-opus-5-high,debprot_dcec5496c621,True,grok-4.5-high,9,judprot_1c6058ad2d73,pro,con,B,con,claude-opus-5-high,-1.7,-1.7,-1.9266666666666663,0,1.1333333333333333,ok,83,1.5,1.7,1.7,,8,"B won by locking the decisive clash onto labor-intensive sectors and the motion’s “no reduction in base pay” clause. After A’s overtime/hire escape valve, B showed the fifth day either disappears (service cut) or stays (cost shock), so the mandate is redundant where slack already exists and harmful where hours equal output. A’s equity/coordination case remained live but never neutralized the funding and delivery burden B forced into the open.","B2.1–B2.2: turning A’s “just pay overtime or hire” into proof the 25% shock remains, merely rerouted—then crystallizing that the carer still works five days.",True,,0,prompt_file,7,8,8,7,7,8,8,7,7,7,7,7,7,8,8,7,7,8,8,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0004__glm-5-3-high__claude-opus-5-high__s1__tpl_placement_active_20260813a,prop_0004__claude-opus-5-high__glm-5-3-high__tpl_placement_active_20260813a,prop_0004,Advanced economies should legally redefine the standard full-time workweek to four days with no reduction in base pay for most full-time employees.,glm-5-3-high,claude-opus-5-high,debprot_dcec5496c621,True,kimi-k2.6,16,judprot_1c6058ad2d73,con,pro,A,con,claude-opus-5-high,1.8,-1.8,-2.04,0,1.1333333333333333,ok,20,1.5,1.7,1.8,,8,"Side A won by exposing that PRO's policy collapses into a cost shock rather than a schedule reform for the very workers it claims to help. When PRO conceded that employers needing a fifth day could simply pay overtime, CON demonstrated that this either raises wage bills in cash-strapped sectors or leaves workers still on five shifts—just more expensive ones—rather than delivering the promised four-day week. CON's closing crystallization that the motion is ""redundant where it works and harmful where it bites"" remained unanswered, while CON successfully distinguished historical hours laws from this motion's unprecedented statutory pay-freeze clause. PRO's coordination argument and trial evidence were powerful in the abstract but could not overcome the sectoral asymmetry problem or the funding vacuum in labour-intensive public services.","CON's takedown of PRO's overtime concession, showing that pricing the fifth day does not deliver a four-day week to carers and nurses but merely imposes a 25% cost shock on sectors that cannot absorb it, fundamentally undermining PRO's solvency.",True,,0,prompt_file,8,6,8,6,8,6,8,6,8,7,8,7,8,6,8,6,8,7,8,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0008__gpt-6-astra-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0008__gpt-6-astra-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0008,Countries should phase out tobacco sales through a generational ban rather than rely only on conventional age restrictions.,gpt-6-astra-high,muse-spark-1.3-high,debprot_dcec5496c621,False,claude-sonnet-5-high,2,judprot_1c6058ad2d73,con,pro,A,con,muse-spark-1.3-high,1.8,-1.8,-1.7485714285714289,0,0.9714285714285714,ok,80,1.75,1.7,1.8,,7,"The decisive clash was CON's ""proximity"" mechanism: because legal supply remains open indefinitely while an ever-growing cohort of legally-barred adults lives, works, and socializes alongside legal buyers, proxy purchasing is uniquely easy and durable compared to a teenager's evasion problem under ordinary age laws. PRO's central rebuttal—that asking a spouse or friend for cigarettes creates meaningful ""friction""—never squarely answered why that friction would hold for decades against a spouse or coworker with constant, casual access, especially once CON sharpened this in Rebuttal 2 and Closing with the ""leak built into the design"" framing. PRO's answers to the pressure questions (A1/A2) conceded diversion will happen but asserted, without much mechanism, that shrinking legal-buyer numbers outweigh growing barred-buyer numbers—this is asserted rather than demonstrated, and CON explicitly flagged this asymmetry (pool of buyers shrinks arithmetically slower than the pool of proxy-eligible relationships grows) without a real answer. CON also better weaponized the equality objection, converting it from an abstract complaint into a comparative burden (""proof of substantially greater prevention... PRO offers assumption, not proof""), which reframed the debate as a evidentiary weighing question that PRO's uncertain ""our advantage is fewer initiations, not perfect abstinence"" language could not satisfy. PRO's case was coherent and used the Q&A round reasonably, engaging directly with A1/A2 in proper format, which is a real strength, and its opening built a clear mechanism (permanent recruitment ban vs. temporary age gate). But across rebuttals, PRO increasingly conceded ground on diversion/proxy risk while asserting rather than proving that prevented initiation outweighs it, and never neutralized CON's ""legitimacy cost"" argument (spending ID-check credibility on carding 40-year-olds undermines the child-protection rationale that makes age laws work). CON's closing crystallized the clash cleanly and did not merely recap; PRO's closing also crystallized but rested on the same unresolved assumption. On balance, CON provided the sharper, more clearly won exchange on the decisive mechanism (durability of the barrier given proximity to legal buyers), giving it a clear but not overwhelming edge.","CON's Rebuttal 2 response to PRO's ""shrinking pool"" framing—arguing that the pool of legally-barred adults expands relentlessly and lives in close proximity to legal buyers, making proxy purchasing a durable social favor rather than a fading friction—directly undercut PRO's central prevention mechanism and was never adequately rebutted.",True,,0,prompt_file,8,7,8,7,8,7,8,7,7,6,7,6,8,6,8,6,8,7,8,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0008__gpt-6-astra-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0008__gpt-6-astra-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0008,Countries should phase out tobacco sales through a generational ban rather than rely only on conventional age restrictions.,gpt-6-astra-high,muse-spark-1.3-high,debprot_dcec5496c621,False,grok-4.5-high,9,judprot_1c6058ad2d73,pro,con,B,con,muse-spark-1.3-high,-1.3,-1.3,-1.4733333333333334,0,1.1333333333333333,ok,83,1.5,1.7,1.3,,7,"B built the clearer path to victory by making the live clash decide on structure, not slogans. PRO’s prevention story—prospective barrier, friction against initiation, grandfathering, seller-side enforcement—was coherent and stayed disciplined. But CON repeatedly forced the harder comparison: a dual adult market that keeps legal retail open for decades beside an expanding excluded cohort is a built-in proxy and diversion machine, not a shrinking problem that merely trims benefits. A’s “purchasing inequality ≠ unequal standing” and “barred adults are not automatic demand” answers never fully neutralized that design critique, the ease of adult social diversion versus teen barriers, or the legitimacy hit of carding middle-aged adults. After the exchange, B’s case left the more decisive reason: certain permanent adult dual-track costs plus uncertain net prevention do not beat equal-adulthood tools that already cut smoking.",B’s Rebuttal 1/2 turn that the legal-buyer pool’s contraction is outrun by expanding excluded adult demand living next to open lawful supply—creating lifelong arbitrage rather than genuine phaseout—most damaged A’s “contracting supplier pool = net prevention” route.,True,,0,prompt_file,7,8,8,7,8,8,8,8,6,7,7,6,7,8,8,7,7,8,8,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0008__gpt-6-astra-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0008__gpt-6-astra-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0008,Countries should phase out tobacco sales through a generational ban rather than rely only on conventional age restrictions.,gpt-6-astra-high,muse-spark-1.3-high,debprot_dcec5496c621,False,kimi-k2.6,16,judprot_1c6058ad2d73,pro,con,A,pro,gpt-6-astra-high,1.0,1.0,1.1333333333333333,0,1.1333333333333333,ok,20,1.5,1.7,1.0,,8,"PRO established a clearer comparative advantage: a permanent barrier to commercial recruitment that prevents dependence without criminalizing users, while CON’s visceral equality and enforcement frames relied on assuming barred adults would automatically generate proportional illicit demand. PRO’s A4 reversal that a cohort containing more people who never start does not automatically sustain an arbitrage machine proved decisive, and its closing crystallized the clash effectively by showing prevention need not expire on a birthday.","A4’s dismantling of CON’s “arbitrage machine” by showing that a cohort with more people who never start does not automatically generate the illicit demand CON assumed, shifting the burden back onto CON to prove displacement would overwhelm prevented initiation.",True,,0,prompt_file,8,7,7,8,8,8,8,8,6,8,8,6,8,8,8,8,8,9,9,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0008__muse-spark-1.3-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0008__gpt-6-astra-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0008,Countries should phase out tobacco sales through a generational ban rather than rely only on conventional age restrictions.,muse-spark-1.3-high,gpt-6-astra-high,debprot_dcec5496c621,True,claude-sonnet-5-high,2,judprot_1c6058ad2d73,con,pro,A,con,gpt-6-astra-high,1.2,-1.2,-1.1657142857142857,0,0.9714285714285714,ok,80,1.75,1.7,1.2,,7,"Both sides built genuinely coherent cases: B offered a plausible causal mechanism (aging peer-supply networks, a shrinking rather than replenishing legal pool, pragmatic grandfathering) with memorable framing (""winding down to zero"" vs ""refilling forever""). A's strategy of pressing the actual burden — does reduced legal access translate into reduced prevalence, and does that gain justify permanent unequal treatment of otherwise comparable adults — stayed sharp and consistent across every round. Crucially, A's closing exposed an unrebutted equivocation at the heart of B's central metaphor: ""lawful sales wind down by definition; smoking does not,"" a distinction B never squarely closed despite repeating the metaphor rhetorically. A also kept pressure on the equity asymmetry (older nonsmoker free to start vs. younger dependent adult permanently barred), and B's answer (""statistical ghost"" vs ""addiction trap"") asserted the tradeoff was worth it rather than resolving the underlying fairness objection. B's peer-network mechanism was the strongest point in the debate and A conceded it has some deterrent value, but A's persistent distinction between ""fewer legal buyers"" and ""fewer smokers/addicts"" was never fully answered, leaving a live logical gap in B's affirmative case at the close.","A's closing line distinguishing ""lawful sales winding down"" from actual smoking prevalence directly undercut B's central ""winding down to zero vs refilling forever"" metaphor, and it went unanswered since it landed in the final speech.",True,,0,prompt_file,8,8,8,8,8,8,8,8,7,7,7,7,8,7,8,7,7,8,7,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0008__muse-spark-1.3-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0008__gpt-6-astra-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0008,Countries should phase out tobacco sales through a generational ban rather than rely only on conventional age restrictions.,muse-spark-1.3-high,gpt-6-astra-high,debprot_dcec5496c621,True,grok-4.5-high,9,judprot_1c6058ad2d73,pro,con,A,pro,muse-spark-1.3-high,1.5,1.5,1.7,0,1.1333333333333333,ok,83,1.5,1.7,1.5,,7,"A won by making the decisive comparison stick: conventional limits permanently refill youth peer supply, while a cutoff steadily widens the supplier gap and shrinks the legal base without overnight prohibition. B landed real pressure on adult equality, lifetime scope, and grandfathering inconsistency, but repeatedly conceded the teen mechanism and never showed age-only rules stop industry replacement well enough to defeat the phase-out trajectory.","A's peer-supplier/conveyor-belt reply: once no near-age cohort can buy legally, close school/friend resale withers rather than resetting yearly—materially damaging B's claim the barrier is unchanged.",True,,0,prompt_file,8,7,7,8,8,8,8,8,7,7,7,7,8,7,7,8,8,7,7,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0008__muse-spark-1.3-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0008__gpt-6-astra-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0008,Countries should phase out tobacco sales through a generational ban rather than rely only on conventional age restrictions.,muse-spark-1.3-high,gpt-6-astra-high,debprot_dcec5496c621,True,kimi-k2.6,16,judprot_1c6058ad2d73,pro,con,A,pro,muse-spark-1.3-high,1.8,1.8,2.04,0,1.1333333333333333,ok,20,1.5,1.7,1.8,,8,"Side A won by establishing a clearer live route to victory: generational bans uniquely sever the peer-supply conveyor belt that sustains youth initiation, while conventional age limits permanently replenish it. Side B landed real pressure on proportionality and grandfathering inconsistencies, but never squarely neutralized A's attrition mechanism or showed that age restrictions could match the generational cutoff's trajectory toward ending recruitment. A framed the comparative choice as ""leaks while winding down to zero versus leaks while refilling forever,"" crystallizing the clash more cleanly across rounds.","Side A's second rebuttal, which defused Side B's enforcement and equality objections by distinguishing retail recruitment from social attrition, exposed the double standard in applying resale fears, and reframed ""temporary unevenness"" as a necessary transition cost to stop manufacturing new victims.",True,,0,prompt_file,8,6,6,8,8,7,7,8,8,7,7,8,8,7,7,8,9,7,7,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0012__gpt-6-astra-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0012__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0012,Museums and universities should return Indigenous and colonized peoples' human remains promptly even when researchers argue that continued scientific study would be valuable.,gpt-6-astra-high,grok-4.6-high,debprot_dcec5496c621,False,kimi-k2.6,16,judprot_1c6058ad2d73,con,pro,B,pro,gpt-6-astra-high,-1.5,1.5,1.7,0,1.1333333333333333,ok,20,1.5,1.7,1.5,,8,"Side B wins by maintaining a cleaner, more principled framework: legitimate authority over ancestral remains includes the power to refuse their use for research, and scientific value alone cannot justify overriding that refusal. Side A powerfully raised the asymmetry of irreversibility in the ""last copy"" argument, but never squarely answered who possesses the authority to override a community's present refusal on behalf of uncertain future beneficiaries. Side B absorbed that cost by noting that future descendants also inherit the consequences of denied community authority, and that institutions cannot assume their own priorities represent those descendants better than the community itself. Side B's distinction between identification necessary for return and separate scientific inquiry, combined with the decisive rebuttal that a time limit governs the duration of an override without justifying the override itself, left Side A's path to victory dependent on an unpersuasive institutional veto dressed in the language of archival preservation.","Side B's sustained rebuttal that irreplaceability makes the request for consent more compelling but does not supply consent, and that a deadline limits the duration of an override without justifying the override itself. This exposed that Side A's ""hard-stop"" framework still negates the community's power to refuse and collapses into compulsory custody.",True,,0,prompt_file,7,8,7,8,7,7,7,7,7,8,7,8,7,8,7,8,8,8,8,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0012__gpt-6-astra-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0012__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0012,Museums and universities should return Indigenous and colonized peoples' human remains promptly even when researchers argue that continued scientific study would be valuable.,gpt-6-astra-high,grok-4.6-high,debprot_dcec5496c621,False,muse-spark-1.1-high,3,judprot_1c6058ad2d73,con,pro,B,pro,gpt-6-astra-high,-1.2,1.2,1.275,0,1.0625,ok,43,1.6,1.7,1.2,,7,"Side B (PRO) kept the central burden on authority and consent: value does not create permission, and a ""last copy"" exception has no principled stop. Side A (CON) made irreversibility vivid, but never solved B's two pressure points — who legitimately overrides a settled refusal, and why a hard stop today wouldn't require another tomorrow. B's necessity-for-return distinction (ID enables return, disease study pursues separate benefit) and deadline-trap rebuttal left A needing to justify compulsory custody, while B could accommodate limited identification and voluntary partnership within ""prompt"" return.","B4 answers to A3 plus the deadline-trap — if unread uniqueness justifies overriding now, why not again later? Forcing A to concede some irreplaceable loss is acceptable at its own deadline undermined A's absolute last-copy duty.",True,,0,prompt_file,7,8,7,8,8,8,8,8,7,6,7,6,7,8,7,8,7,8,7,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0012__gpt-6-astra-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0012__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0012,Museums and universities should return Indigenous and colonized peoples' human remains promptly even when researchers argue that continued scientific study would be valuable.,gpt-6-astra-high,grok-4.6-high,debprot_dcec5496c621,False,qwen3.7-max,6,judprot_1c6058ad2d73,pro,con,A,pro,gpt-6-astra-high,2.0,2.0,1.7,0,0.85,ok,20,2.0,1.7,2.0,,8,"Side A won by successfully framing the debate around consent and legitimate authority. While Side B presented a compelling utilitarian case for preserving irreplaceable ""last copy"" evidence, Side A decisively exposed the logical and ethical flaw in B's model: a time-bounded pause that overrides a community's explicit refusal renders the right to refuse meaningless. A's closing crystallized this clash perfectly, demonstrating that scientific value justifies seeking permission, not compelling submission, leaving B's exception conceptually untenable under the proposition's framework.","Side A's Rebuttal 2 and Closing, where they dismantled Side B's ""hard stop"" mechanism by showing that forcing research before return makes the community's refusal ineffective precisely when it matters most, reducing ""partnership"" to mere persuasion after a forced extraction.",True,,0,prompt_file,9,8,8,9,9,8,8,9,8,8,8,8,9,8,8,9,9,8,8,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0012__grok-4.6-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0012__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0012,Museums and universities should return Indigenous and colonized peoples' human remains promptly even when researchers argue that continued scientific study would be valuable.,grok-4.6-high,gpt-6-astra-high,debprot_dcec5496c621,True,kimi-k2.6,16,judprot_1c6058ad2d73,con,pro,B,pro,grok-4.6-high,-1.6,1.6,1.8133333333333332,0,1.1333333333333333,ok,20,1.5,1.7,1.6,,8,"PRO defended a clear, principled bright line: kin go home, and no degree of certified research value can keep remains in institutional custody. CON offered a nuanced exception for independently justified evidence-gathering, but PRO successfully collapsed that exception into supervised colonial possession. By owning the hard case—immediate return even when non-destructive examination would preserve otherwise-lost evidence of abuse—PRO showed the motion’s categorical logic was consistent and uncompromised, while CON’s safeguards could not escape the charge of merely civilizing the delay.","PRO’s ""possession with a hearing"" framing, which exposed that CON’s independent board still leaves the institution holding the body against descendants’ wishes, forcing CON to defend an exception that swallows the bright line.",True,,0,prompt_file,6,8,6,8,7,7,7,7,6,7,6,7,6,8,6,8,6,8,6,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0012__grok-4.6-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0012__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0012,Museums and universities should return Indigenous and colonized peoples' human remains promptly even when researchers argue that continued scientific study would be valuable.,grok-4.6-high,gpt-6-astra-high,debprot_dcec5496c621,True,muse-spark-1.1-high,3,judprot_1c6058ad2d73,con,pro,B,pro,grok-4.6-high,-1.5,1.5,1.59375,0,1.0625,ok,43,1.6,1.7,1.5,,7,"PRO defended the proposition as written: prompt return even when researchers claim value. B kept consent, stopping-point, and conflict-of-interest core alive, answered descendant-disagreement by returning then deciding internally, and owned the hard cost with ""Yes, immediate return even then."" CON carved a procedurally safeguarded exception but conceded an independent order may keep remains over descendants' refusal — which B framed as ""possession with a hearing"" — undermining its own respect-for-agency claim and recreating the veto the proposition rejects.","B's Q1/A1 exchange and B4-B5 crystallization that CON's time-limited, independently authorized hold that overrides a refusal is still a research veto — turning CON's honesty about overriding burial into the decisive liability.",True,,0,prompt_file,6,8,6,8,7,8,7,8,6,7,6,7,6,8,6,8,6,8,6,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0012__grok-4.6-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0012__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0012,Museums and universities should return Indigenous and colonized peoples' human remains promptly even when researchers argue that continued scientific study would be valuable.,grok-4.6-high,gpt-6-astra-high,debprot_dcec5496c621,True,qwen3.7-max,6,judprot_1c6058ad2d73,pro,con,B,con,gpt-6-astra-high,-1.5,-1.5,-1.275,0,0.85,ok,20,2.0,1.7,1.5,,8,"Side B successfully exposed the dogmatism of Side A's absolutist stance. By forcing Side A to concede that they would demand immediate return even when a strictly bounded, independently authorized examination could preserve irreplaceable evidence of colonial abuse, Side B made Side A's position look unreasonable. Side B's model of a presumption of return with a narrow, controlled exception proved much more robust and logically sound, winning the decisive clash on the ""hard case."" Side A's rhetoric was exceptional, but Side B's logical trap and clear weighing in the final rounds secured the win.","Side B's Rebuttal 2 and Closing, where they capitalized on Side A's explicit concession (""Immediate return even then"") to show that Side A's framework disregards proven evidentiary necessity of the very abuse the proposition seeks to rectify.",True,,0,prompt_file,8,9,9,8,9,9,9,9,8,8,8,8,8,9,9,8,9,8,8,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260320f,prop_0014__claude-opus-5-high__claude-sonnet-5-high__s0__tpl_placement_active_20260320f,prop_0014__claude-opus-5-high__claude-sonnet-5-high__tpl_placement_active_20260320f,prop_0014,The U.S. national debt has reached a level where serious deficit reduction should take priority over most new spending commitments.,claude-opus-5-high,claude-sonnet-5-high,debprot_af97c62f876a,False,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,pro,con,A,pro,claude-opus-5-high,1.8,1.8,1.53,0,0.85,ok,34,2.0,1.7,1.8,,9,"Side A wins by establishing a clear, actionable trigger for deficit reduction (full employment) and successfully exposing Side B's lack of a limiting principle. Side A decisively wins the clash over what counts as ""new commitments"" by pointing out that extending expiring tax cuts or benefits represents a choice, dismantling Side B's attempt to restrict the debate solely to highly productive investments like R&D.","Side A's closing point that extending expiring, unfunded provisions constitutes a ""new commitment in every sense that matters to a bondholder,"" effectively crushing Side B's attempt to dismiss the largest Congressional budget fights as mere ""legacy law.""",True,,0,prompt_file,9,7,7,9,8,8,8,8,8,7,7,8,9,7,7,9,9,8,8,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260320f,prop_0014__claude-opus-5-high__claude-sonnet-5-high__s0__tpl_placement_active_20260320f,prop_0014__claude-opus-5-high__claude-sonnet-5-high__tpl_placement_active_20260320f,prop_0014,The U.S. national debt has reached a level where serious deficit reduction should take priority over most new spending commitments.,claude-opus-5-high,claude-sonnet-5-high,debprot_af97c62f876a,False,kimi-k2.6,16,judprot_1c6058ad2d73,con,pro,B,pro,claude-opus-5-high,-1.2,1.2,1.36,0,1.1333333333,ok,20,1.5,1.7,1.2,,8,"Side B won by establishing a clear, binding decision rule—consolidate at full employment and pay for what you pass—that could actually constrain spending, while Side A repeatedly evaded requests for any limiting principle and narrowed ""new spending commitments"" to exclude most of what Congress actually debates. B's ""can your rule ever say no?"" frame crystallized the clash, and B effectively showed that A's growth arguments, while plausible in theory, offered no threshold for when debt accumulation becomes dangerous. B also successfully dismantled A's historical analogies and exposed the stock-versus-flow problem.","Side B's first rebuttal dismantling the WWII analogy by showing the three enabling conditions (massive demobilization, favorable demographics, financial repression) no longer apply, and the mortgage analogy exposing that new permanent programs become legacy debt—directly undermining A's attempt to separate stock from flow.",True,,0,prompt_file,6,7,6,7,7,7,7,7,7,7,7,7,6,8,6,8,7,8,7,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260320f,prop_0014__claude-opus-5-high__claude-sonnet-5-high__s0__tpl_placement_active_20260320f,prop_0014__claude-opus-5-high__claude-sonnet-5-high__tpl_placement_active_20260320f,prop_0014,The U.S. national debt has reached a level where serious deficit reduction should take priority over most new spending commitments.,claude-opus-5-high,claude-sonnet-5-high,debprot_af97c62f876a,False,muse-spark-1.1-high,3,judprot_1c6058ad2d73,con,pro,B,pro,claude-opus-5-high,-1.8,1.8,1.9125,0,1.0625,ok,43,1.6,1.7,1.8,,7,"PRO (B) kept the stronger path to victory: interest now rivals defense, r has normalized above g, and deficits at full employment are structural, with a clear firing rule (primary balance at full employment, pay-for what you pass). CON (A) relied on denominator growth and productive vs unproductive distinction but gerrymandered ""new commitments"" to exclude benefit expansions and tax-cut extensions and never offered a binding threshold, conceding Japan/dynamic test. PRO answered both pressure questions directly while CON evaded the threshold and narrowed the motion, leaving PRO's stock=accumulated-flow and never-says-no critique unanswered.","B's stock-is-flow + threshold press in B2.6/B3.2/B4.6-7: every new permanent program becomes legacy debt, and CON offers no ratio or interest-share where restraint would bind, defining away the biggest fights as ""legacy law.""",True,,0,prompt_file,6,8,6,8,7,7,7,7,6,6,6,6,6,8,6,8,6,8,6,8,judge_active_20260711a,judge_active_20260711a
